"date","n.v1","n.v2"
2021-01-23,0,0
2021-01-24,0,0
2021-01-25,0,0
2021-01-26,0,0
2021-01-27,0,0
2021-01-28,0,0
2021-01-29,0,0
2021-01-30,137.866932073329,0
2021-01-31,23.8839256530129,0
2021-02-01,165.678869291317,0
2021-02-02,159.216075157793,0
2021-02-03,94.9364410716635,0
2021-02-04,170.944582610106,0
2021-02-05,250.274983975947,0
2021-02-06,138.175577006285,0
2021-02-07,24.015892995842,0
2021-02-08,294.442218108497,0
2021-02-09,4.08954536166172,0
2021-02-10,235.449210198764,0
2021-02-11,412.541451812249,0
2021-02-12,412.469338510157,0
2021-02-13,176.177844942954,0
2021-02-14,10.4629190005907,0
2021-02-15,137.962121632091,0
2021-02-16,136.122511295713,0
2021-02-17,224.0084348218,0
2021-02-18,367.700679438155,0
2021-02-19,329.84912830286,0
2021-02-20,258.506717409797,5.52964800444755
2021-02-21,26.7107670950362,32.6132408713016
2021-02-22,322.091179263756,32.6132408713016
2021-02-23,254.237609925926,85.2530668666919
2021-02-24,292.457660034914,90.701947972796
2021-02-25,351.837916376883,88.5666730978391
2021-02-26,333.622817401356,210.578053440106
2021-02-27,55.6274801010798,84.3711211821015
2021-02-28,134.803559000443,62.5236751801789
2021-03-01,134.804280133464,111.703504941174
2021-03-02,160.343206069498,148.620467681352
2021-03-03,146.850807248004,115.467098177378
2021-03-04,387.212375585304,273.385133897508
2021-03-05,224.567312913016,247.510159973723
2021-03-06,195.7032426175,180.135422961786
2021-03-07,115.488011034985,1.66798067739791
2021-03-08,132.703619643511,102.118204827049
2021-03-09,199.901679065321,83.7805132379645
2021-03-10,215.706751484919,117.507904626594
2021-03-11,231.706529820167,239.229389494449
2021-03-12,249.994463230807,210.825402066283
2021-03-13,170.051819930202,182.461076954267
2021-03-14,40.6762291782562,5.09552592585112
2021-03-15,296.57460845137,219.471786987165
2021-03-16,469.049435331878,215.062779697234
2021-03-17,600.235069966343,206.857728185157
2021-03-18,762.752492093928,56.644277660583
2021-03-19,865.250012889982,298.458207902025
2021-03-20,844.893869975331,207.557227215454
2021-03-21,42.9795280470884,17.9410684275757
2021-03-22,1237.01716143313,297.319538861985
2021-03-23,765.081751751513,241.255773283246
2021-03-24,742.950179339346,245.162871990614
2021-03-25,289.433949278178,267.626165592406
2021-03-26,1182.4151324878,221.946715514977
2021-03-27,888.530350204482,185.541757219656
2021-03-28,104.384004778793,9.40501685889475
2021-03-29,1894.48783813721,268.077594863505
2021-03-30,1285.45782984768,177.321561914139
2021-03-31,1253.87004013213,136.897729293207
2021-04-01,1316.38722511512,146.96474626531
2021-04-02,1742.11315194893,129.938795641287
2021-04-03,1646.45990465447,104.70202444102
2021-04-04,323.871656692418,30.1830225907867
2021-04-05,2204.39619614547,22.8995790794512
2021-04-06,1514.95552922475,117.805732564236
2021-04-07,1524.89779018424,194.256649777526
2021-04-08,1553.99406531249,220.410702180408
2021-04-09,1748.85286116249,239.680097632527
2021-04-10,1452.95179095266,192.885054771728
2021-04-11,157.782462712195,134.234585046933
2021-04-12,397.462560344722,293.711710358301
2021-04-13,1281.91273991681,221.273898406455
2021-04-14,1293.83234761967,212.869093047582
2021-04-15,2427.04313182377,318.808581752509
2021-04-16,2836.06545449391,312.660201616108
2021-04-17,1916.68575478731,286.92296409932
2021-04-18,2119.67532544823,167.287717060999
2021-04-19,2594.9762629385,395.816213657952
2021-04-20,2639.13484347479,279.524139304636
2021-04-21,2037.93057072833,314.684422005842
2021-04-22,2663.50120711881,403.989535317108
2021-04-23,2385.02487409357,472.272178802388
2021-04-24,2251.45589482495,477.647504340358
2021-04-25,1948.09686691273,208.610802559024
2021-04-26,2491.97539129384,713.298631784981
2021-04-27,1628.94935264038,181.297168258495
2021-04-28,2074.90522411018,181.297168258495
2021-04-29,1564.89903885491,863.62530019384
2021-04-30,1484.97802954493,533.59660976877
2021-05-01,1458.55787905733,533.59660976877
2021-05-02,678.365505985366,533.59660976877
2021-05-03,1649.52760452548,900.356210614619
2021-05-04,726.245854042656,704.727965831295
2021-05-05,726.245854042656,648.491128327535
2021-05-06,1378.01885874842,679.05563028639
2021-05-07,1012.16788550893,839.608686064977
2021-05-08,1012.16788550893,487.630148749013
2021-05-09,1012.16788550893,151.441540059208
2021-05-10,1508.06510320982,633.227626806651
2021-05-11,993.025409468497,531.743297904995
2021-05-12,919.366719312226,777.21120916346
2021-05-13,918.528041608891,969.28643155269
2021-05-14,1128.60490759945,973.861299437433
2021-05-15,686.531616314312,888.581550648967
2021-05-16,270.555407923401,232.79399841572
2021-05-17,715.741830459872,1050.4838463097
2021-05-18,671.550798937631,1008.4273685294
2021-05-19,795.209247099689,674.283893086934
2021-05-20,957.844213909684,745.596737526138
2021-05-21,891.27498248212,368.279028120937
2021-05-22,772.805807538633,452.491500038435
2021-05-23,352.052814017119,53.5419634045667
2021-05-24,964.397870803844,173.299081923424
2021-05-25,984.58598972462,140.199797396019
2021-05-26,899.901896811437,112.202528991654
2021-05-27,924.741323717175,133.581959662997
2021-05-28,558.064653168732,130.037590865154
2021-05-29,916.307673037465,130.037590865154
2021-05-30,455.916881887825,45.5546940648091
2021-05-31,956.138013182177,128.472732209748
2021-06-01,850.9239842963,94.6083255471429
2021-06-02,766.857181249029,173.485855375843
2021-06-03,931.015902132237,132.389926779409
2021-06-04,935.657114254906,102.170126404555
2021-06-05,935.657114254906,266.104574918256
2021-06-06,586.693634099427,98.6949863767209
2021-06-07,1635.75829062395,138.241200111189
2021-06-08,872.480092557769,210.389116588623
2021-06-09,1931.38316688676,188.059953728723
2021-06-10,1870.59381662191,170.277534565751
2021-06-11,1313.87263427116,279.333039054091
2021-06-12,2562.28802423302,118.425906962231
2021-06-13,1037.93324721354,119.923700246691
2021-06-14,1148.81682390992,161.340533037436
2021-06-15,1726.46095972977,236.504227808376
2021-06-16,1645.36883039381,228.664069604887
2021-06-17,1752.420306217,232.047625739064
2021-06-18,3516.26696515055,239.186842646214
2021-06-19,1297.42935912804,176.810999735325
2021-06-20,1661.20346926726,234.22905312736
2021-06-21,1605.15196294988,239.226504962365
2021-06-22,2064.10986278694,205.578438206037
2021-06-23,2061.34864444983,294.622501363728
2021-06-24,2238.119981869,385.1650789389
2021-06-25,2228.05368602992,285.486467121638
2021-06-26,1615.0783589829,434.198518696648
2021-06-27,2103.93587613353,238.163554889523
2021-06-28,2162.10895579847,594.078757366712
2021-06-29,1629.70654231235,504.894073269941
2021-06-30,1883.58430686084,274.426449979722
2021-07-01,2964.02906679088,542.302848730389
2021-07-02,2156.04639049156,648.866838631436
2021-07-03,2848.66725403456,927.79604319381
2021-07-04,2198.03075496978,379.241692305028
2021-07-05,5915.83637114314,550.73722054312
2021-07-06,4212.40767896868,986.58352819258
2021-07-07,2260.27102487273,362.155887640268
2021-07-08,4277.52599075814,937.798879327051
2021-07-09,4116.02031825891,204.956821542001
2021-07-10,4970.96822481197,1973.33868604414
2021-07-11,1920.47170314716,615.890146717589
2021-07-12,1896.18682753451,1120.96883004089
2021-07-13,3340.45617691524,755.278669465068
2021-07-14,888.451746705201,981.402187437239
2021-07-15,3088.654554334,2470.820232992
2021-07-16,465.801452205635,919.004710535722
2021-07-17,4249.1710403754,919.003989402701
2021-07-18,1603.72844636658,340.779341501009
2021-07-19,1656.07621348849,1096.99908955838
2021-07-20,1464.47621776005,1049.63146707897
2021-07-21,1732.30574286436,1082.12716326786
2021-07-22,5404.28335555799,1021.54910497814
2021-07-23,1619.87533583809,1300.25692170309
2021-07-24,1619.87533583809,1447.53031290135
2021-07-25,611.054949812291,871.008260062063
2021-07-26,1870.56785583315,871.007538929042
2021-07-27,3443.23566072248,939.365901381519
2021-07-28,1544.64024889808,602.647981054356
2021-07-29,1865.34541049562,1355.68681135643
2021-07-30,1838.19475225782,1147.00966455948
2021-07-31,2328.20391884286,1226.44823587846
2021-08-01,1622.19666303245,454.403944809926
2021-08-02,1622.19594189943,1444.39482652637
2021-08-03,1675.50137367313,1035.80085687066
2021-08-04,1112.7082512862,957.944451399592
2021-08-05,2658.0523260127,1249.0233050985
2021-08-06,2073.01585559536,1301.75399385453
2021-08-07,2572.91536156238,938.756543978838
2021-08-08,1020.41187820414,886.349643949206
2021-08-09,3399.01866841149,1095.97508066867
2021-08-10,2024.8780630496,1043.56890177206
2021-08-11,2322.92089833157,735.589574594772
2021-08-12,2592.81070047666,1067.65546580395
2021-08-13,2653.46231433452,916.923520637334
2021-08-14,3062.85457824439,1055.94931347529
2021-08-15,2831.88360410557,407.313958543569
2021-08-16,3755.76894292691,969.956364129128
2021-08-17,3524.79796878808,823.696164825261
2021-08-18,2189.12764669344,869.869591022023
2021-08-19,3248.54200433427,956.618287774112
2021-08-20,3180.56440011684,956.618287774112
2021-08-21,3127.25896834314,1389.69616575624
2021-08-22,929.859204766674,204.576784439973
2021-08-23,3238.22186967183,204.576784439973
2021-08-24,2479.2776810614,884.885022783709
2021-08-25,2440.48793586588,1000.63119944019
2021-08-26,3557.27203098634,740.416117903818
2021-08-27,3557.27203098634,1170.83229390572
2021-08-28,4131.57732091931,699.261777532689
2021-08-29,2201.75252249077,1090.37548276119
2021-08-30,2201.75324362379,322.119303451572
2021-08-31,3442.11357774192,1311.9061045231
2021-09-01,3060.21234685573,1969.42365487354
2021-09-02,2464.43820575682,1210.55879089542
2021-09-03,3595.68101794681,2322.6771553705
2021-09-04,1579.77529194356,2070.12266991541
2021-09-05,2086.93949196337,1501.49630252222
2021-09-06,736.075618250875,1293.8366744178
2021-09-07,3369.88705776521,1131.2601193825
2021-09-08,4659.03925207908,2965.04153755226
2021-09-09,3453.71011785141,1614.52597108888
2021-09-10,5717.46277294916,1326.46794361462
2021-09-11,5375.02698889909,535.09440305323
2021-09-12,3346.74229345864,1779.07266153734
2021-09-13,3550.56188822664,1006.06565788587
2021-09-14,2830.36634022954,2216.13696285914
2021-09-15,9133.90545741222,2469.14143531929
2021-09-16,4297.83526002643,2255.1279041675
2021-09-17,2913.2951953698,673.848328742296
2021-09-18,972.098129201273,2375.69773960094
2021-09-19,3103.39018648357,1800.27974141668
2021-09-20,1833.79223516508,2377.61162663847
2021-09-21,5871.25520665658,586.890503414139
2021-09-22,5378.52087838547,2482.63960320495
2021-09-23,5215.39842565333,2888.19616057653
2021-09-24,1637.01666774546,2006.97377240609
2021-09-25,4341.10901034606,5428.11680189953
2021-09-26,3138.87858470929,2712.96299989098
2021-09-27,4838.35763132816,2233.61722728635
2021-09-28,1165.10217092145,2744.95678749731
2021-09-29,3745.53101742884,1559.31746927295
2021-09-30,4316.59048763463,3167.74986633502
2021-10-01,2353.14718890361,3101.18496170558
2021-10-02,8004.62196364007,1623.23365231654
2021-10-03,3606.74175622175,1159.52564927065
2021-10-04,3141.57850673964,3808.20252487831
2021-10-05,4180.62157767237,1390.18581507745
2021-10-06,2379.30268357254,2163.70338090774
2021-10-07,4001.65655360355,2218.99625528711
2021-10-08,4408.67989553968,2151.52777098245
2021-10-09,1623.94324720913,2587.55796755225
2021-10-10,1461.82677504118,1704.12458553966
2021-10-11,5553.81317197872,1732.5725620821
2021-10-12,1833.67180595058,2334.56503322044
2021-10-13,2486.02099594006,1802.83471570982
2021-10-14,2636.2676185836,1267.97612315443
2021-10-15,2736.81086889295,2703.62072160491
2021-10-16,3037.4858397013,2690.0244796284
2021-10-17,2010.57799524467,2778.3380350359
2021-10-18,1818.90372281507,1391.15862352268
2021-10-19,2748.64466176632,2222.60047812569
2021-10-20,2089.62571246631,1646.58610293313
2021-10-21,1361.92965991857,931.136331346731
2021-10-22,3098.5492205141,1096.16834431828
2021-10-23,2945.01783696026,682.711053569456
2021-10-24,3067.1042151367,1524.69587293838
2021-10-25,1326.2602573046,1087.09504864901
2021-10-26,2415.39106447167,3358.26960479812
2021-10-27,1645.18277807441,3302.82096568623
2021-10-28,841.19517871101,1513.98921097671
2021-10-29,924.010815966978,2804.35435103178
2021-10-30,415.354591726875,1451.0818930294
2021-10-31,1113.60822529631,3633.2426736077
2021-11-01,795.092423550299,803.535448959281
2021-11-02,2524.95929453789,2881.0612704675
2021-11-03,4114.73958601375,2482.53720231598
2021-11-04,2672.37330667524,0
2021-11-05,2057.07304676876,0
2021-11-06,1211.17391736227,0
2021-11-07,2590.4374517048,0
2021-11-08,553.708288589328,0
2021-11-09,1950.62371701805,0
2021-11-10,1641.14010635911,0
